-3.486567938377906767e-02,4.062462974924199027e-02,4.460960704494876944e-02,3.354562187689625469e-02,-4.717664980914509226e-02,-4.538331622831600493e-02,-3.047451833840094867e-02,3.692729390977061120e-03,9.011237850324428991e-03,-6.844899971398165674e-03,2.781338993292966147e-02,-2.072288641821128097e-02,8.522401247272487490e-02,-5.663072346984863309e-02,-2.786705039700997089e-02,-1.433331485462990308e-02,-2.128845343974880566e-02,-4.765774052997659720e-04,1.253948684085271631e-02,-4.944817635736425965e-02,-5.629664175317925651e-02,-8.721619701492801247e-02,-1.955280962594923774e-02,-3.072370703205211037e-02,-3.417075873139852754e-02,-3.208764664552276463e-02,1.423375728084576124e-02,2.604090669455126975e-02,-1.655507068459475054e-02,-9.862400408102681149e-02,1.195965452529483726e-02,-2.231987397827768158e-02,2.365553226704222856e-02,-2.052739704359247616e-02,2.803742222183733604e-02,1.276028565939397660e-02,-4.546527135392770119e-02,2.631922529165744290e-02,3.200570879597583462e-02,-1.549323250837940889e-02,1.863942230690147916e-02,-5.650862665733823870e-02,2.562712229489481561e-02,4.207495115642249581e-03,2.274487676691289151e-02,7.718318446066296801e-02,-2.227969480992351980e-02,9.936716998527578282e-03,-1.783672310361149663e-02,3.157211983810690945e-03,5.297708853911588245e-02,5.286402957822358001e-02,1.583763996466266630e-02,3.265519552098038875e-02,-1.612822294048625246e-02,-8.794357402624462458e-03,-2.877225345691841393e-02,-1.867613135381211362e-02,1.223791468242208490e-02,3.350573900691129758e-02,3.773759898719665756e-03,-2.277632399918529810e-02,3.739932811441278038e-02,1.487488707995183145e-02,-4.024937965746100410e-02,-7.543213500867791688e-02,6.699016931035232936e-02,-2.959234558245669305e-02,5.857767574051667842e-02,6.197465540261415384e-02,1.112758947516712463e-02,4.988475738104510004e-02,1.346933595178705367e-01,9.926081113095991393e-02,8.216978053100473800e-02,1.037427229706505971e-01,7.167141036237922869e-02,-7.856570732020272743e-03,-5.246962407975156589e-02,2.302458404281024218e-02,3.046279774055260167e-02,-2.089170805586728491e-02,2.503575197795961799e-02,-2.035935126096750578e-02,-4.190641678558827687e-02,5.656573964975015502e-03,-3.434314221104706882e-02,7.528952671703594002e-02,-7.444371319490532268e-02,-4.620340907310518941e-02,-9.663291235038473648e-02,-4.084142015884514171e-02,-8.708454294533771178e-02,-1.177091331992720091e-01,-5.640799181359985870e-02,-8.846844607764729751e-02,-1.235889234610468151e-01,-7.522971259997843219e-02,1.691663986897228300e-01,3.957674058076822154e-01,4.098204499359426323e-01,4.117721257646073663e-01,2.869997873020618817e-01,2.677887559304364951e-01,1.692923251173870935e-01,1.240706352055307715e-01,1.127086153536950297e-01,3.062179824107486709e-02,4.862964537118964758e-03,1.765762464233582366e-02,1.530247049446241230e-02,3.654633102497401725e-02,1.236565499411037584e-02,1.698521001618052972e-02,2.488142753314953213e-04,-1.448713932473791148e-02,-6.879320350603842366e-03,-1.043736841906858781e-01,-1.404278193757171056e-01,-7.326976729450965231e-02,-8.808494539854704042e-02,-1.734494882279345451e-01,-1.281067564204460552e-01,-1.140856805848348698e-01,-7.209467178619367866e-02,2.836348082386304370e-02,9.054287926061993508e-02,3.206270927366120516e-01,5.717003676323447747e-01,6.935554834118815570e-01,7.331912872135799564e-01,5.077485664830337919e-01,3.658511817409579869e-01,3.188569453498912298e-01,2.235951496875762667e-01,6.252333423100925325e-02,7.480238113931772514e-02,-9.341112828162306684e-04,1.923429018296034590e-02,5.282033163545805238e-02,-2.775565829738924940e-03,-3.007542774267950650e-02,4.344994360932073751e-03,6.099880228845423746e-03,-5.896926386677345949e-02,-1.657860222302900699e-01,-1.435861314944817668e-01,-1.295100192197644051e-01,-1.078254900420247547e-01,6.320641640539069461e-02,-1.267021518738505048e-01,-1.068568275375886972e-01,-8.558587855985742843e-02,-2.447753575571495199e-01,-1.143535173234731805e-01,-1.759629766562140554e-02,2.033932926841087729e-01,5.074226155736573096e-01,9.488228055418612694e-01,7.985710296023293964e-01,6.649147990508398331e-01,5.081235436937779903e-01,3.921533791246218925e-01,1.651944362327295024e-01,9.441571598037969137e-02,3.655012075062744059e-02,3.010802723098062253e-02,-6.004656204951005528e-03,-3.096716345534289774e-02,-7.184119331618939175e-02,-7.863537393292381605e-03,-1.036618481955057514e-01,-1.862096344537829684e-01,-1.515470228645319495e-01,-1.449847497182772948e-01,-1.185748190512636302e-01,2.416431796926083939e-02,-8.954974608969509808e-02,-2.498976478022820261e-02,-1.033285009991456449e-01,-1.158520086855082121e-01,-2.117987219093755979e-01,-2.044337933642449701e-01,-1.529137498755684943e-01,-1.288129629849538160e-01,2.782284675981159805e-01,6.737720768853782127e-01,9.400840016395730636e-01,8.664743154499943145e-01,6.811622366197696010e-01,6.168305704940778567e-01,3.651277141601696474e-01,1.829196674946674539e-01,5.321715640704288014e-02,-1.924821947300424732e-02,2.587179584848734240e-02,1.177492409110751821e-02,-1.420200805439565325e-02,-9.255738605075057579e-02,-9.751701970606034553e-02,-2.235558836683805839e-01,-1.657335979440113516e-01,-1.772115389458674140e-01,6.501547470000311468e-02,2.043998877187576738e-02,1.027842304767104670e-01,1.679158878772149532e-01,1.167967233701082581e-02,-3.299449306405291549e-02,-1.348066821686526306e-01,-1.617587584622530716e-01,-3.058183950732206169e-01,-2.228129450127161459e-01,1.096112460799828631e-01,4.719653709103472372e-01,6.965928989517781167e-01,8.191825627316382530e-01,6.530203839772070751e-01,6.344096541357822083e-01,4.991058833892594859e-01,2.914038186007085196e-01,1.082482840734586560e-01,2.134349774443168243e-03,-3.199747353801087046e-02,2.187519199504241868e-02,-2.896563065157868946e-02,-4.283957258488990671e-02,-1.581592391273078935e-01,-2.826126754007565745e-01,-7.391862621720432514e-02,1.266849618022556669e-02,1.058697331519997537e-01,6.989549506723376215e-02,2.002524207341845053e-01,-9.844920739989990177e-02,6.730280014042684666e-02,-1.042973107811345362e-01,-2.416165768709981621e-01,-3.401240868420662422e-01,-4.791327516469077730e-01,-2.644928200906939697e-01,1.171330280794578987e-01,3.788936725696057661e-01,5.162096528425360598e-01,6.659644471234640317e-01,6.572943795258294752e-01,6.612879081528635350e-01,5.516332027249315484e-01,3.717384272140115131e-01,1.477546952649673728e-01,5.508745727249510400e-03,4.367142759621488873e-02,-5.177535563432566351e-02,-5.457786745079790808e-02,-3.627466422556064468e-02,-2.565377151154288327e-01,-1.732451276067491774e-01,-1.173194010493547601e-01,-2.254073832927558710e-02,1.360884326261285228e-02,2.246605380757876400e-02,-1.155322701689244225e-01,-1.581250087677137095e-01,-1.849479576841479844e-01,-3.301569187267550110e-01,-6.063128682846447015e-01,-7.719164031728704689e-01,-6.145498859638561795e-01,-1.105201598755795184e-01,2.747014333305829448e-01,4.775658945342323713e-01,4.200277897286242013e-01,5.468526272129184962e-01,6.277847665307313418e-01,5.144447019236922936e-01,5.729753091797331610e-01,3.902139813181581540e-01,1.926368190495961474e-01,8.018166161678851045e-02,4.844155225908308715e-03,-3.616164222461522998e-02,6.774976406280272534e-02,-6.660797022564550474e-02,-1.804003306518978389e-01,-1.136479933842797080e-01,-9.331971753453759122e-02,-1.030310156254433812e-01,3.470573036287993851e-02,-5.574209331644047749e-02,-3.601974252188080983e-02,-2.459069555991082873e-02,-1.563584350410776591e-01,-1.475249038186358386e-01,-4.539184326094763411e-01,-4.049536459042275549e-01,-5.170378709661122701e-02,1.846637616037103136e-01,3.097901053729298915e-01,2.772022163173771259e-01,3.342865144510891451e-01,3.149685551646074777e-01,4.077031596712366590e-01,5.294335644851855260e-01,4.372106000505043277e-01,4.083988753117634429e-01,2.273410262056169973e-01,5.944490715370097378e-02,1.061567905773081050e-01,-6.078526706500980009e-03,-1.938475153298615736e-02,-4.329619787068481052e-02,-1.008016731782281766e-01,-2.112392703788212311e-01,-8.438915268972539685e-02,-4.273783369768473922e-02,8.602095498729102341e-02,7.629634542489120708e-02,1.580018258473240012e-01,-3.473958158328570300e-02,-4.392240343028891436e-02,2.193153261302473872e-02,-2.233719798237436549e-01,-3.416282666111199462e-01,-7.478866433827961735e-02,2.354013016103628786e-01,1.480558901214604206e-01,-2.424452068711540134e-02,5.427791677562621153e-02,1.600889737740590624e-01,3.277773647343303343e-01,3.387286885450556118e-01,3.540357386658630201e-01,2.533745391380132772e-01,1.059068365577491289e-01,5.390324338077190358e-02,-5.426410415277584109e-02,1.163462426214800227e-01,8.369427093177181712e-03,-5.028707874511770259e-02,-1.104904483849470688e-02,-1.061826472615248346e-01,1.626096160587127762e-02,1.403110943905096775e-01,1.187330758065636843e-01,1.108318110482562069e-01,3.627174527741507809e-02,3.685063341439265977e-02,7.400649650007690150e-02,1.460470881301764723e-01,-7.443709949032750739e-02,-4.200883193987509090e-01,-6.135869201575994830e-02,5.021361784958676411e-02,-8.739581620968324416e-02,-1.813053496295091160e-01,-1.714770965420871901e-02,4.938838819226517435e-02,1.349124065795372363e-01,2.882023451870580621e-01,2.703709094093998955e-01,1.237327572586437024e-01,4.894332178957647161e-02,-3.610502032660998714e-03,-5.171005784381245071e-03,-6.593322989324526540e-02,3.480092779301411504e-02,-3.013266541358944339e-02,-6.439636385903584059e-02,-5.415425776754330747e-03,2.412163232101230681e-01,2.301775047468977986e-01,8.980949559412478023e-02,5.268292004960777042e-02,-9.478814514492998888e-02,-1.282828848720348469e-01,7.084124084619404516e-02,1.326964449953146052e-01,-8.411379297689178247e-02,-2.786345639078033343e-01,1.160509270282271826e-01,-1.181090831442168920e-01,-1.462224762881294271e-01,-1.916102316836149344e-01,2.602103216835575938e-02,9.340663766092389964e-02,2.234138688178229359e-01,1.757887209151604568e-01,2.033321786097543049e-01,-1.971140348418391405e-02,-5.271152282536949174e-02,-4.868819557014278376e-02,-3.971740208742681640e-03,3.406525047255419547e-02,-6.840356111316390003e-06,-9.855884945489612470e-02,-7.906900155283949627e-02,8.210557582653758846e-02,3.047444091988955606e-01,3.124014853768747324e-01,6.550597492463713922e-02,-5.244531182028627087e-02,1.324948749619027644e-01,-8.218252233700795717e-02,1.643812436403127852e-01,6.111795147702406977e-02,-1.010509483811155018e-01,-2.645082084816570075e-02,1.546536234507275565e-01,1.497852942428370415e-01,1.382630524312554454e-01,3.021680607500619800e-02,3.894961718137222167e-02,5.942954919026602334e-02,1.247674264095839231e-01,8.427800384033219683e-02,-8.099342868048704791e-03,-1.515342541619708050e-01,-1.395140962294072473e-01,-1.797137303808667708e-01,-4.088401638675532440e-02,-3.076755632647299940e-02,2.184462455300436451e-02,-6.681640724011527789e-03,-2.285902032186825847e-02,7.034019394662598124e-02,2.695827882512528695e-01,2.812054378368840091e-01,1.225947931918380945e-01,-3.422735444313921432e-02,1.233803075000978744e-01,5.027322760834637694e-02,2.275999054443857972e-01,3.236550742065437136e-01,-2.457354710110724871e-02,-6.172352793404847771e-02,6.784025101794084744e-02,-9.165936608872386065e-03,-3.799295257364585323e-04,1.747994047010454355e-01,1.580026019529292766e-02,-7.342704497978023645e-03,3.316070388359618898e-02,-8.082117095959262532e-02,-5.591721555357997281e-02,-1.509271329742994938e-01,-1.891837778703986672e-01,-6.547546578059504352e-02,-8.500081655475442630e-03,-4.194171444003223087e-03,-1.610946937969139677e-03,-6.753591451377223553e-02,-5.773056531745080627e-02,7.230425321317729415e-02,2.836340440608466351e-01,3.830274997933287295e-01,1.373288169549798099e-01,3.776783069002544180e-02,-1.442796750078871246e-02,3.859009434792045733e-03,8.763558086938902369e-02,2.419030653108940609e-01,1.167416111959857089e-01,1.830159415853536975e-02,1.412424693644625806e-01,-7.642034107698817552e-03,7.119703149641014306e-02,1.715677538240975911e-04,-3.571178503825277878e-02,-3.758832402474922979e-02,-1.393099550066259802e-02,-1.086778414358505473e-01,-1.566253657709068547e-01,-1.665775599617629887e-01,-1.938659013668778686e-01,-1.190518873240311859e-01,-6.196642635510427738e-03,-4.537511775809104390e-05,1.516805364779304395e-02,-1.169663526773680705e-02,-6.795645943887911045e-02,3.566158044878656175e-02,3.074213676119383898e-01,3.308260728528331640e-01,2.746559435199116272e-01,2.392351074724835269e-01,7.521445288251057959e-02,3.277096856282090548e-03,-2.097313846244448169e-03,1.055329131331179116e-01,4.496732065334067135e-02,-9.867674010284996355e-02,-6.816903331614478090e-02,1.547429600236593580e-02,-7.012601664958542647e-02,-3.744602204160431269e-02,-4.333458240010063661e-02,-1.277806582295067939e-01,-1.218082561410288728e-01,-9.152612898981014877e-02,-1.300470508896488520e-01,-7.041833433006017273e-02,-9.713969865693085348e-02,-1.462077716521924531e-01,-4.759495829362692977e-03,-3.655117477134736063e-03,-4.200960162916538704e-02,-8.646832925008970938e-02,-1.288930758425685663e-01,7.549469992487724268e-02,2.040867613864668084e-01,2.143883093691816011e-01,2.737362944972376311e-01,3.703029129960742072e-01,2.197885789868129214e-01,-3.761792202357179538e-02,7.994165870302502933e-03,1.764768715568496016e-01,2.498741427161775552e-01,-6.623446711783079199e-02,-1.585182771485235953e-01,-2.059906694526063564e-01,-2.367701434764743207e-01,-1.837928559093612579e-01,-8.604108694694893866e-02,-5.300982811751773355e-02,-8.599589068621740773e-02,-4.661036618420928528e-03,2.058542708769346349e-02,3.388263365538607061e-03,-1.500249793227310946e-01,-1.203578008151351686e-01,-1.203104845233044784e-01,2.012365694390865281e-02,-1.640419062076037271e-02,-3.379933109469537150e-02,-3.975250771460223098e-02,6.741395519157541982e-02,1.163224188546354149e-01,1.834311458140050477e-01,3.016247709359299450e-02,2.358938014092682445e-01,2.076333056376643282e-01,1.294510345460122558e-01,1.512134449340775399e-01,2.761539561668432397e-01,1.512095499227956164e-01,2.294981497440651275e-02,-1.125768502687258671e-01,-6.327509672374832805e-02,-1.319400581581605114e-01,-9.666547809467859742e-02,4.085115750136632945e-02,4.828642864772877269e-02,-1.860343831188338709e-02,1.645114399927945573e-02,1.512556473082833364e-01,-4.484642666273508382e-02,-4.947611894858378045e-02,-9.577458498083135999e-03,3.277224775488769143e-02,-9.941416080907346589e-03,-4.632748678790676866e-02,-2.754893447007224216e-02,-1.762693024514279047e-02,9.723898057240838722e-02,2.468586182815977470e-01,1.421065670470341991e-01,-3.303936171280265344e-02,1.469951761587427221e-02,1.494525133456676147e-01,1.031709840255218696e-01,1.871893382353539692e-01,1.918407389868125312e-01,1.723817929223271928e-01,2.303708508898683061e-02,-7.541414484406498697e-02,1.403531511988291569e-02,3.105778847979447435e-02,1.314379430297807905e-01,1.354624609653884426e-01,2.749050353682263442e-02,2.334683533059679975e-02,1.736624111559522399e-01,9.730239267866798436e-02,-4.670791656654893487e-02,3.475033670657239754e-02,-6.685055749470368222e-03,-7.306643669032635534e-03,5.421754754647346158e-02,-4.093345540303705392e-04,-2.309576106017873290e-02,-3.154356935729100975e-02,3.078215869568090568e-02,2.037925970143717180e-01,3.351170420841547704e-01,1.369477916006646978e-01,-2.042649331496209850e-02,2.081274902579356156e-01,1.315387017412762150e-01,6.698004359792163187e-02,1.592803819484500949e-01,2.972116012572835753e-01,2.793153699538790113e-01,9.739513839114820326e-02,5.874822451847965671e-02,1.703548198741986486e-01,1.479375576909302825e-01,6.361554760702547995e-02,9.095661905895149890e-02,1.463480353076308804e-01,1.176887219586699174e-01,6.031669180050622248e-02,1.730813870688127296e-02,3.404473377929737726e-02,-2.194673252141975117e-02,6.343862788378769324e-02,3.943340686973349080e-02,-3.170030961685096210e-02,-2.075877007810108740e-02,5.748470560421434922e-02,-4.653317091382728338e-02,1.808119776384994326e-01,2.657596863065304627e-01,3.339858375804725110e-01,2.227314072157905722e-01,1.844051456799307986e-01,9.583362795124347744e-02,5.225629144852700879e-03,8.678650638489185387e-02,2.191014611276451418e-01,2.337551177575253047e-01,1.298418391604068689e-01,7.213455921518134584e-02,9.932422645950307605e-02,-5.950023147778284865e-02,-8.514150595830220075e-03,-4.847724901453605295e-02,1.465051123218741869e-01,-3.133075479045736855e-02,-1.341912716661592363e-02,4.862516693349802632e-02,1.511035796734754022e-02,-2.559922765272552511e-02,3.942095047616720610e-02,-6.013012447244884401e-02,-1.353562530268800435e-03,3.833069109069864311e-02,-7.249731342392036482e-02,-6.551396952267438123e-02,7.596765885230274962e-02,1.313795749964772053e-01,2.348311547454610682e-01,1.989845847890993891e-01,1.425607077836829328e-01,1.620755162134140392e-01,7.793461187771384170e-03,-8.136986296838247257e-03,2.077085642429166157e-02,1.312596966257520703e-01,7.141094852284032846e-02,1.022257772487939753e-01,-6.976333269140259918e-02,-1.052937947482795872e-01,-5.835690533411252989e-02,5.804005346048573405e-02,7.113004592064409680e-03,-5.139652673114851814e-03,-4.501929773664152534e-02,8.257891435843430633e-03,8.701023361006782197e-02,4.088230929437979694e-02,2.750304194350917594e-02,-5.121587143761213018e-02,-1.508439631516495004e-03,3.959765454797925521e-02,-2.793049132584640021e-02,1.252213038576952507e-02,-2.477887016921915056e-02,-4.912061639367852617e-02,-6.255497259731127024e-02,-1.124416376482579444e-02,1.836020544280861713e-02,1.624879506458049294e-01,1.778185700987082174e-01,2.856667913632484068e-01,3.117788330085198845e-01,3.500816560431089242e-01,1.898305064416439536e-01,1.327146267897801324e-01,-5.643364021862240206e-04,8.011148061671340831e-03,-1.255407692155139365e-01,-7.898990159718380366e-02,-1.122546953367444256e-01,-2.519308019849926875e-02,4.766283204698534837e-02,3.314773597677835720e-02,5.035014808559009486e-02,-4.643669657358765086e-03,1.149816827202313103e-02,-1.426053454561635077e-02,-2.382062153503176644e-03,-5.170413863715490194e-02,-3.297113310902460154e-02,-2.150805973909634614e-02,-2.483632339984419291e-02,-7.481729025120498200e-02,-7.949917983794987930e-02,-1.281975932125780648e-01,-9.061833350307346713e-02,-1.238597735599716032e-01,-1.601501214281053284e-02,-4.040238514893439853e-02,7.890104411664951300e-02,1.769060395315482856e-02,7.412625952060242218e-02,-1.529903724282476174e-02,-9.598873831642487642e-02,-1.449992818059958055e-01,-1.320505822906448135e-01,-1.087877687371516661e-01,-1.270586079880319831e-02,1.488881440437875986e-02,4.454010371117212569e-02,2.293945344206125420e-02,-6.146982955494306039e-02,-2.117536332959541606e-02,-6.075917097502234882e-02,-1.857914560766079845e-02,-2.738190017780424076e-02,3.184427138236570892e-02,-8.168591520212502635e-03,4.212122058299076072e-03,-2.316879941935548817e-02,-6.600409625687828075e-02,-5.695209493765538561e-02,-8.059306139932832791e-02,-1.236808673076586484e-01,-7.206919376038600777e-02,-1.469172836922819081e-01,-1.211795919272921351e-01,-9.301882745332654134e-02,-1.988979638080075052e-01,-1.513603307523175845e-01,-1.728499898062949014e-01,-1.855726562811722269e-01,-2.127313323391735178e-01,-6.863063056860224664e-02,8.126356192916009413e-02,-1.996299102500383518e-02,2.143308757652268720e-02,1.890507828953149130e-02,5.087784383518150627e-02,-2.233543149077371961e-02,2.177439486249827319e-02,1.684897143936741086e-03,-4.784053201543957828e-02,-3.741024883168479059e-02,-4.115603661518448669e-02,-4.180176380634346295e-02,2.931013384950421560e-02,-4.295076906540239159e-02,-1.485280254867426706e-03,-6.813441804483744146e-02,-2.459116365006367051e-03,-2.138920178000505278e-03,-1.487288830667825475e-02,-4.000379294726681689e-02,3.737060960451948910e-02,1.998381481401506274e-02,-7.882377229475356906e-02,-1.167604422350355248e-01,-1.303651417371174681e-01,-3.123327074048879576e-02,-3.640522923766306707e-02,-3.087925663394103151e-03,-5.746310781511956844e-02,-5.517825475247158801e-02,-1.053627212289478220e-02,-3.666655556731347656e-03,-4.624299394753204201e-02,2.222285954311841935e-02,4.221793796450205643e-04,1.630250554724177806e-02
